Product_ID,Batch_Number,Production_Date,Shift,Inspector_Name,Defect_Type,Pass_Fail,Dimension (mm),Tolerance (mm),Production_Time (mins),Temperature (°C),Pressure (bar),Machine_ID,Material_Used (kg),Energy_Consumption (kWh),Quality_Score (%),Defect_Rate (%),Compliance_Flag,Machine_Downtime (mins),Scrap_Cost (USD),Inspection_Time (mins),Cycle_Time (s),Line_Number
42577942,BN-3451,26-09-2023,Evening,Steven Thornton,Other,Pass,84.97,0.87,20,36.9,1.54,MID-8294,11.82,47.04,63.78,7.55,Non-Compliant,55,153.54,11,150,5
25977219,BN-3314,26-09-2023,Night,Victoria Williams,No_Defect,Pass,174.04,0.54,56,77.82,6.43,MID-7348,16.27,396.48,83.08,3.6,Compliant,34,250.6,4,92,2
62647656,BN-3585,26-09-2023,Night,Brandon Watts,Size Variation,Pass,66.69,0.61,91,30.94,6.8,MID-0074,43.46,485.07,81.59,2.95,Non-Compliant,3,308.39,8,250,4
78273054,BN-1987,26-09-2023,Night,Stephanie Knight,Other,Fail,197.31,0.77,85,77.91,5.02,MID-1016,48.51,361.97,75.02,0.72,Non-Compliant,4,215.33,4,138,4
68115319,BN-4422,26-09-2023,Evening,Terry Jones,Other,Fail,54.42,0.47,54,56.34,1.08,MID-6846,14.13,29.31,60.35,5.02,Compliant,29,3.73,7,205,2
72819623,BN-1522,27-09-2023,Night,Joshua Jensen,No_Defect,Fail,45.31,0.77,96,54.66,6.06,MID-8197,20.79,387.12,92.9,2.56,Compliant,11,239.81,15,154,1
72073278,BN-4758,27-09-2023,Morning,Katrina Huerta,Crack,Fail,176.56,0.61,108,58.23,3.32,MID-5439,48.71,3.41,71.85,2.96,Non-Compliant,14,329.19,12,71,3
49504972,BN-3777,27-09-2023,Morning,Lisa Kennedy,Other,Pass,125.06,0.85,118,44.54,9.04,MID-7488,12.18,115.73,95.48,4.61,Compliant,49,220.57,3,30,3
44855161,BN-1211,27-09-2023,Morning,Chris Perkins,Size Variation,Fail,16.58,0.6,59,82.49,3.06,MID-4194,24.67,261,97.28,5.27,Compliant,47,467.04,3,170,3
71102757,BN-5803,27-09-2023,Night,Audrey Foley,No_Defect,Pass,140.82,0.93,16,59.5,7.32,MID-4899,44.88,451.28,60.29,9.75,Compliant,28,248.79,9,263,2
66909521,BN-5322,27-09-2023,Evening,Matthew Allen,Size Variation,Fail,176.62,0.94,30,80.17,5.5,MID-6755,7.27,348.19,63.07,7.51,Non-Compliant,2,259.25,2,130,2
8624161,BN-4917,27-09-2023,Evening,Nicholas Cox,Other,Pass,57.43,0.33,114,24.53,5.4,MID-2420,4.89,146.55,64.36,1.17,Compliant,37,486,13,206,2
78070950,BN-4954,27-09-2023,Night,Shannon Graham,Size Variation,Fail,126.73,0.55,14,47.47,2.22,MID-8010,31.02,162.27,69.53,9.53,Compliant,14,437.72,12,142,1
29008551,BN-9278,27-09-2023,Night,Joanna Clements,Crack,Fail,170.96,0.78,64,73.35,4.27,MID-4026,9.22,361.09,77.01,0.22,Compliant,13,41.99,11,276,4
56609516,BN-6832,28-09-2023,Evening,Gregory Pittman,Discoloration,Pass,90.79,0.78,103,44.6,4.79,MID-6329,47.93,105.84,78.43,7.17,Non-Compliant,1,472.7,6,205,5
82436186,BN-4942,28-09-2023,Morning,Lisa Parker,No_Defect,Pass,156.85,0.27,115,26.56,8.71,MID-4713,45.14,46.7,76.69,1.12,Non-Compliant,18,489.18,11,84,1
87657524,BN-1219,28-09-2023,Night,Debra Gonzalez,Crack,Pass,90.47,0.82,14,42.66,9.27,MID-1472,13.94,146.29,63.66,1.82,Compliant,26,183.45,7,227,4
7192890,BN-6032,28-09-2023,Night,Angela Smith,Other,Fail,199.31,0.45,68,30.17,8.82,MID-2790,22.69,52.77,81.83,8.81,Non-Compliant,12,327.11,7,180,5
70698909,BN-2933,28-09-2023,Morning,Dana Little,Other,Pass,163.56,0.76,114,59.81,1.38,MID-9089,27.51,171.72,62.4,6.96,Non-Compliant,52,27.66,15,257,5
45263811,BN-0490,28-09-2023,Night,Ivan Powell,Discoloration,Pass,152.45,0.66,24,73.49,5.89,MID-4473,7.41,271.44,84.5,1.45,Non-Compliant,1,289.44,14,253,4
90231797,BN-5545,29-09-2023,Morning,Lawrence Jones,Discoloration,Pass,69.32,0.22,111,20.18,7,MID-7198,44.38,399.76,74.99,4.25,Non-Compliant,33,298.64,11,182,5
41379370,BN-2156,29-09-2023,Morning,Kenneth Miller,Size Variation,Fail,37.66,0.13,35,37.61,1.96,MID-5359,39.69,364.87,67.29,0.56,Non-Compliant,14,260.32,11,33,1
31538695,BN-5744,29-09-2023,Evening,Matthew Hancock,Discoloration,Pass,99.28,0.69,115,37.93,9.38,MID-4654,42.04,332.46,67.71,8.8,Compliant,11,414,5,214,3
38123771,BN-2998,29-09-2023,Evening,David Richards,Discoloration,Fail,184.11,0.38,91,54.47,3.55,MID-1697,23.36,436.5,69.2,0.95,Non-Compliant,0,328.98,10,248,4
93380829,BN-3681,29-09-2023,Morning,William Jenkins,Crack,Fail,170.04,0.4,79,90.41,8.71,MID-2749,22.77,434.1,75.97,5.34,Non-Compliant,60,179.32,12,132,4
65774649,BN-3593,29-09-2023,Night,David Jones,Other,Pass,156.71,0.3,99,51.83,7.96,MID-1220,21.53,434.49,71.78,0.38,Non-Compliant,41,386.39,9,224,3
19019703,BN-8348,29-09-2023,Morning,David Harris,Size Variation,Pass,28.35,0.72,31,45.39,3.21,MID-6674,41.22,127.45,96.15,5.07,Non-Compliant,25,158.69,15,73,2
59749622,BN-2237,30-09-2023,Evening,Michael Brown,Size Variation,Pass,99.46,0.14,65,55.22,6.63,MID-0914,16.11,442.1,82.99,0.03,Non-Compliant,51,241.51,6,147,1
27457092,BN-0335,30-09-2023,Evening,Keith Smith,No_Defect,Pass,61.53,0.33,18,71.48,7.48,MID-5584,2.21,49.52,76.43,7.46,Compliant,40,441.63,5,248,1
60865700,BN-6135,30-09-2023,Night,Danny Rodriguez,Size Variation,Fail,155.97,1,118,56.46,3,MID-7116,23.53,286.77,74.66,0.2,Compliant,47,57.69,5,195,5
3244968,BN-3669,30-09-2023,Morning,Shannon Fletcher,No_Defect,Fail,10.35,0.62,41,83.75,1.57,MID-0902,10.51,180.54,74.36,4.06,Non-Compliant,47,485.2,8,123,3
77216182,BN-8213,30-09-2023,Morning,Kevin Burnett,Other,Fail,112.13,0.45,23,59.14,8.62,MID-4694,18.8,24.55,73.66,8.59,Compliant,17,104.19,8,203,2
99679989,BN-7063,30-09-2023,Morning,Tiffany Gill,Discoloration,Pass,120.11,0.67,105,57.4,3.41,MID-1233,21.13,239.34,98.86,0.54,Compliant,52,101.84,10,61,4
88142906,BN-2567,30-09-2023,Night,Nicole Ford,No_Defect,Pass,100.44,0.96,10,80.7,9.04,MID-5323,38.12,266.36,77.47,2.28,Compliant,26,175.58,5,49,2
23815759,BN-8962,30-09-2023,Morning,Carolyn Kelly,Size Variation,Pass,65.65,0.23,104,92.63,9.35,MID-7253,35.23,89.95,98.16,1.42,Non-Compliant,42,239.74,1,99,3
55450980,BN-4058,30-09-2023,Evening,John Johnson,Size Variation,Pass,45,0.18,86,26.69,8.08,MID-0284,29.82,360.25,74.96,7.11,Non-Compliant,10,381.19,2,88,1
5451623,BN-0482,30-09-2023,Evening,Dr. Anthony Klein,Size Variation,Fail,61.64,0.11,54,71.74,6.06,MID-9987,40.47,70.69,76,3.88,Compliant,16,114.96,12,256,1
37083274,BN-5898,01-10-2023,Evening,Christy Cuevas,Size Variation,Fail,156.87,0.71,41,29.91,5.97,MID-4680,19.42,388.56,93.81,0.47,Non-Compliant,46,366.19,4,209,5
78252813,BN-2182,01-10-2023,Evening,Dr. Elizabeth Nicholson,No_Defect,Pass,57.88,0.82,94,88.12,7.19,MID-8148,20.52,468.03,81.04,6.92,Non-Compliant,27,52.22,7,222,5
97534570,BN-7797,01-10-2023,Evening,Timothy Bradley,No_Defect,Pass,26.53,0.87,17,33.97,8.59,MID-5928,19.65,416.44,64.93,1.22,Non-Compliant,1,406.02,11,206,2
87535594,BN-7326,01-10-2023,Night,Sarah Williams,Crack,Fail,172.36,0.69,78,45.04,4.3,MID-1525,7.29,87.64,96.82,3.3,Non-Compliant,44,302.12,6,123,4
40090269,BN-5821,01-10-2023,Morning,Jacqueline Mendoza,Size Variation,Pass,151.11,0.54,74,27.89,2.49,MID-3090,26.76,292.23,93.32,8.13,Non-Compliant,28,309.6,3,190,1
88840956,BN-6828,01-10-2023,Morning,Jamie Graham,Other,Pass,94.65,0.33,108,58.21,5.77,MID-7590,24.87,28.32,72.66,2.35,Non-Compliant,51,294.73,7,168,1
75395872,BN-1278,01-10-2023,Morning,Karen Boyd,Size Variation,Pass,187.6,0.4,12,76.99,5.19,MID-8582,16.32,96.69,95.19,6.9,Compliant,3,56.46,9,205,4
89728918,BN-5879,01-10-2023,Morning,Maureen Delgado,Size Variation,Fail,97.63,0.47,115,49.31,8.24,MID-8406,43.6,144.16,86.27,7.32,Compliant,37,252.18,14,44,3
71192505,BN-8650,01-10-2023,Night,Melissa Brady,No_Defect,Pass,185.45,0.22,93,31.29,6.71,MID-7281,18.25,193.18,93.02,7.1,Compliant,10,175.84,9,178,3
60549884,BN-9409,01-10-2023,Evening,Jennifer Johnson,Other,Fail,104.11,0.17,41,89.63,4.35,MID-2657,5.68,165.85,96.48,7.15,Compliant,8,452.71,12,78,3
85927520,BN-5623,01-10-2023,Night,Paul Kim,Discoloration,Fail,94.89,0.22,119,66.24,4.42,MID-3711,34.68,467.54,60.91,1.51,Compliant,12,121.55,6,295,1
17442893,BN-5993,01-10-2023,Evening,Jacob Decker,Other,Fail,10.4,0.45,97,54.21,9.06,MID-0637,15.68,494.46,83.61,8.7,Non-Compliant,19,67.96,4,223,4
59025573,BN-7648,01-10-2023,Evening,John Avila,Other,Pass,136.79,0.29,30,33.07,7.28,MID-1754,21.32,184.95,85.33,5.3,Non-Compliant,30,64.17,6,41,3
9892934,BN-3239,02-10-2023,Evening,Susan Hill,No_Defect,Fail,25.89,0.35,21,59.75,5.59,MID-8056,31.54,480.61,96.08,1.14,Compliant,41,218.07,9,150,2
99434519,BN-9842,02-10-2023,Night,Nicholas Garcia,No_Defect,Pass,143.13,0.81,107,20.72,9.15,MID-8694,49.95,116.86,79.76,1.11,Non-Compliant,54,61.91,14,91,4
95885902,BN-8819,02-10-2023,Evening,Jeremy Johnson,No_Defect,Fail,37.5,0.58,21,21.41,2.06,MID-7236,32.29,374.48,87.89,6.33,Compliant,60,144.27,15,48,2
93144858,BN-0634,02-10-2023,Evening,Lisa Ayers,Crack,Pass,121.56,0.87,108,86.63,3.48,MID-6779,7.48,162.33,83.91,4.62,Compliant,28,147.76,2,249,1
41342671,BN-1812,02-10-2023,Evening,Joseph Mays,Crack,Fail,147.77,0.17,106,60.19,4.27,MID-1690,8.04,220.43,78.09,2.79,Compliant,52,364.93,3,37,2
82727901,BN-6829,02-10-2023,Evening,Curtis Frazier,No_Defect,Fail,155.18,0.53,35,39.99,9.14,MID-3094,37.01,453.23,77.79,5.55,Non-Compliant,21,187.48,1,228,4
28676744,BN-6976,02-10-2023,Evening,Miss Kimberly Green,Crack,Pass,177.96,0.21,103,38.63,6.39,MID-8089,48,409.81,95.92,6.8,Non-Compliant,26,147.46,11,177,5
70263817,BN-3704,02-10-2023,Morning,Marie Robinson,No_Defect,Fail,90.09,0.86,87,93.85,9.26,MID-9096,49.59,489.87,73.39,6.21,Non-Compliant,49,186.64,1,86,1
18687729,BN-5411,02-10-2023,Night,David Jackson IV,Crack,Pass,32.86,0.72,80,62.71,2.14,MID-4225,48.3,419.69,65.36,5.05,Compliant,0,263.42,4,132,1
3062685,BN-5654,02-10-2023,Evening,Meredith Sanchez,No_Defect,Pass,75.86,0.32,89,60.39,4.1,MID-0358,6.99,489.22,77.93,4.71,Non-Compliant,27,6.34,3,40,1
65683323,BN-7783,02-10-2023,Morning,Tiffany Reed,Crack,Fail,77.2,0.13,11,28.32,6.15,MID-4841,33.1,94.02,65.12,4.12,Non-Compliant,35,337.94,2,53,1
11512547,BN-6530,03-10-2023,Evening,Kaylee Jackson,No_Defect,Pass,80.91,0.93,90,51.46,8.04,MID-0083,32.54,431.91,62.97,1.56,Compliant,12,482.77,4,52,3
18036664,BN-6861,03-10-2023,Morning,Ricardo Shannon,Size Variation,Fail,75.68,0.96,114,92.87,5.38,MID-6256,21.68,226.12,72.28,4.6,Non-Compliant,16,37.5,14,231,3
96375204,BN-6044,03-10-2023,Night,Marco Ashley,Size Variation,Pass,61.16,0.99,50,54.41,8.97,MID-9018,4.76,238.75,85.76,2.26,Compliant,35,381.18,15,34,2
31681346,BN-7614,03-10-2023,Evening,Brian Russell,Crack,Fail,42.93,0.98,34,65.72,7.69,MID-2379,21.15,394.81,82.19,0.44,Compliant,57,85.92,13,256,2
28074960,BN-0437,03-10-2023,Night,Keith Jackson,Crack,Fail,198.37,0.97,61,21.66,5.78,MID-3067,2.1,364.21,78.39,7.84,Non-Compliant,2,51.87,6,89,3
49758115,BN-5601,03-10-2023,Morning,Michelle Owens,No_Defect,Fail,161.6,0.77,94,52.69,1.24,MID-1287,18.63,104.06,78.41,8.97,Non-Compliant,26,482.97,4,70,5
52293559,BN-9058,03-10-2023,Night,Elizabeth Wright,Discoloration,Fail,168.12,0.28,96,82.63,3.28,MID-2392,16.48,322.15,82.4,1.99,Non-Compliant,22,370.78,14,139,5
53405159,BN-6455,03-10-2023,Morning,Scott Frey,Size Variation,Fail,27.2,0.68,22,21.54,6.83,MID-4771,49.19,206.9,60.17,5.86,Compliant,59,85.64,15,120,5
43285679,BN-3151,04-10-2023,Morning,Lori Mahoney,Size Variation,Pass,195.8,0.83,53,80.33,2.8,MID-6555,14.26,386.49,97.64,2.56,Compliant,22,7.68,5,125,5
49058062,BN-4911,04-10-2023,Morning,Destiny Kim,Discoloration,Fail,159.08,0.93,76,31.17,9.03,MID-7012,47.52,300.94,60.27,5.2,Compliant,16,403.3,6,203,3
52697760,BN-4865,04-10-2023,Evening,Tiffany Weeks,No_Defect,Pass,86.16,0.27,103,97.45,2.01,MID-5367,39.82,496.79,69.91,5.33,Compliant,10,453.84,6,91,3
42250593,BN-9334,04-10-2023,Morning,Christine Rogers,No_Defect,Fail,168.72,0.6,10,62.51,1.72,MID-1151,35.39,141.85,70.57,9.34,Compliant,27,251.58,1,54,3
59384779,BN-8937,04-10-2023,Evening,Ann Gibson,Other,Fail,102.59,0.54,110,94.06,4.73,MID-3221,21.52,113.08,63.6,8.31,Compliant,53,132.47,6,50,1
97792604,BN-1154,05-10-2023,Night,Wendy Ruiz,No_Defect,Pass,27.25,0.62,36,57.05,1.23,MID-9221,42.12,214.31,78.5,7.98,Compliant,30,134.16,10,242,3
10817452,BN-2567,05-10-2023,Evening,David Pruitt,Discoloration,Fail,50.15,0.75,112,95.92,1.18,MID-2195,2.31,35.76,79.08,7.43,Non-Compliant,24,399.05,7,241,2
94335859,BN-4831,05-10-2023,Morning,Crystal Bowen,Crack,Pass,20.73,0.39,117,96.8,4.49,MID-7280,44.69,332.71,64.35,6.85,Non-Compliant,5,411.38,13,37,4
6168063,BN-1438,05-10-2023,Morning,Donald Henson,Crack,Fail,88.16,0.44,16,37.83,3.82,MID-0670,30.4,238.63,89.71,5.87,Non-Compliant,16,118.57,11,146,1
43323722,BN-1723,05-10-2023,Night,Mark Ramos,Other,Fail,23.76,0.23,117,45.71,1.57,MID-1874,8.98,148.02,78.9,6.99,Compliant,19,433.54,5,90,4
27167441,BN-6440,06-10-2023,Morning,Jessica Larsen,Discoloration,Pass,171.55,0.18,120,38.72,6.66,MID-7439,4.81,438.31,95.56,7.33,Compliant,32,293.31,13,128,5
51920296,BN-6410,06-10-2023,Evening,Taylor Singh,Crack,Fail,174.71,0.74,105,58.53,3.74,MID-5919,29.24,313.8,66.88,6.66,Compliant,28,328.44,4,204,3
46321381,BN-6034,06-10-2023,Night,Jacqueline Bailey,Crack,Fail,166.15,0.65,108,30.77,5.78,MID-4210,46.16,389.82,91.81,4.74,Non-Compliant,18,59.95,4,168,3
20914462,BN-8710,06-10-2023,Morning,Christina Kim,Size Variation,Pass,185.81,0.43,22,45.13,8.73,MID-6153,14.67,18.39,84.71,5.17,Non-Compliant,0,378.99,13,261,5
26806556,BN-5053,06-10-2023,Morning,Miguel Marks,No_Defect,Fail,193.14,0.41,25,28.32,7.91,MID-9984,31.05,333.49,83.1,0.56,Compliant,35,92.2,5,237,3
1055542,BN-3070,06-10-2023,Night,Gary Anderson,Size Variation,Pass,20.27,0.33,56,32.11,7.74,MID-2425,37.94,444.98,89.37,4.11,Compliant,7,241.35,6,277,2
97197683,BN-5586,06-10-2023,Evening,Jacqueline Dunn,Discoloration,Pass,144.43,0.38,23,57.9,7.27,MID-2055,19.67,401.26,99.24,6.29,Non-Compliant,55,6.12,4,39,1
9789074,BN-6549,07-10-2023,Evening,Christopher Mcbride,Other,Fail,72.78,0.2,96,27.84,5.17,MID-2545,35.31,404.12,90.82,8.39,Non-Compliant,36,96.1,2,72,4
80302797,BN-5107,07-10-2023,Evening,Samantha Herrera MD,Other,Pass,149.4,0.77,89,54.98,8.59,MID-7978,46.92,224.07,94.64,8.29,Compliant,9,102.99,10,273,3
8768636,BN-5258,07-10-2023,Evening,Matthew Hunter,Crack,Pass,128.48,0.27,52,46.59,9.35,MID-7648,7.99,16.69,78.66,6.07,Non-Compliant,33,455.53,9,171,1
93737203,BN-2126,07-10-2023,Morning,Billy Mclaughlin,Discoloration,Fail,98.51,0.15,103,83.51,8.22,MID-3692,13.71,181.1,76.21,2.8,Compliant,47,215.66,1,293,2
30690905,BN-2843,07-10-2023,Night,Stephen Morton,Other,Pass,70.19,0.22,45,26.64,2.17,MID-2248,35.07,110.79,96.84,5.8,Non-Compliant,27,304.95,10,253,4
30523326,BN-7994,07-10-2023,Morning,Kathryn Smith,Other,Pass,92.91,0.98,36,88.98,4.9,MID-5703,7.81,148.6,69.79,0.19,Non-Compliant,4,237,12,79,3
84958341,BN-2289,07-10-2023,Night,Stacy Perry,No_Defect,Fail,56,0.84,36,38.02,2.09,MID-9375,43.3,159.04,81.35,3.83,Non-Compliant,45,341.98,14,78,1
84283559,BN-0184,08-10-2023,Night,Erin Cobb,Crack,Fail,179.12,0.3,86,22.11,4.71,MID-3773,27.22,337.83,95.96,4.45,Compliant,16,195.72,5,188,5
75994921,BN-3770,08-10-2023,Night,Sarah Shaw,Size Variation,Pass,70.41,0.98,55,79.56,3.42,MID-9331,38.76,247.17,60.93,1.93,Non-Compliant,25,423.64,5,203,1
99214661,BN-6707,08-10-2023,Night,Mark Oconnell,No_Defect,Pass,24.54,0.67,53,36.51,1.65,MID-6510,41.47,132.27,97.3,5.21,Compliant,1,424.49,15,277,5
98542956,BN-4151,08-10-2023,Morning,Melissa Long,Discoloration,Fail,196.43,0.65,56,89.37,6.58,MID-6812,28.08,153.96,88.23,9.65,Compliant,57,48.7,4,42,1
63668155,BN-2373,08-10-2023,Night,Ronald Pierce,Crack,Pass,18.06,0.68,64,20.26,4.02,MID-5486,1.32,350.39,64.45,7.46,Compliant,20,347.3,1,78,2
56538816,BN-5671,08-10-2023,Night,Justin Price,Crack,Fail,55.33,0.71,67,93.91,7.03,MID-1244,2.05,480.75,84.74,0.09,Non-Compliant,28,347.41,5,163,4
93892711,BN-5466,08-10-2023,Morning,Mr. Frank Harmon,Discoloration,Fail,193.59,0.67,105,53.34,4.63,MID-7464,0.42,203.19,88.37,7.43,Non-Compliant,50,406.98,1,68,1
79640763,BN-6612,09-10-2023,Morning,Roger Glass,Discoloration,Fail,133.34,0.79,26,89.38,4.37,MID-9206,35.23,74.02,78.07,3.92,Non-Compliant,9,146.89,8,215,4
19898766,BN-3735,09-10-2023,Evening,Darren Crawford,No_Defect,Fail,180.82,0.18,32,93.97,7.89,MID-9265,20.65,61.02,83.06,7.5,Compliant,15,352.51,3,247,2
93144742,BN-4071,09-10-2023,Night,Oscar Clark,No_Defect,Fail,195.44,0.49,87,27.66,8.11,MID-6366,32.83,101.71,64.5,1.84,Non-Compliant,0,387.66,14,298,5
12869565,BN-6030,09-10-2023,Evening,Carolyn Mitchell,Size Variation,Pass,108.08,0.95,16,56.44,4.18,MID-2069,8.76,49.35,81.25,6.23,Compliant,50,394.13,2,58,3
94426793,BN-3479,09-10-2023,Night,Vanessa Nicholson,Discoloration,Fail,113.44,0.2,107,23.1,1.8,MID-4963,45.63,441.73,70.71,6.33,Compliant,54,426.83,9,280,3
26059365,BN-2199,09-10-2023,Evening,Amanda Crawford,Crack,Fail,94.41,0.84,68,24.95,1.98,MID-6651,2.28,18.12,62.91,5.17,Non-Compliant,27,160.73,3,232,4
89887875,BN-0262,09-10-2023,Night,Angela Chavez,Discoloration,Pass,55.36,0.71,105,45.56,1.65,MID-3793,46.58,143.89,82.98,2.44,Non-Compliant,41,410.45,11,221,5
9444232,BN-2241,10-10-2023,Evening,Cindy Mays,Crack,Fail,43.67,0.51,120,24.91,2.02,MID-3966,8.94,202.67,84.84,7.25,Non-Compliant,35,427.51,2,90,1
8161659,BN-0931,10-10-2023,Night,Anthony Walker,Other,Pass,86.38,0.19,101,23.42,4.43,MID-8860,33.23,110.02,91.95,1.58,Non-Compliant,7,224.73,7,249,1
2762302,BN-8242,10-10-2023,Morning,Lisa Moore,Other,Pass,128.87,0.12,52,56.56,8.26,MID-6816,49.71,299.42,74.52,5.53,Compliant,4,187.74,11,65,1
28474364,BN-8832,10-10-2023,Evening,Lisa Williams,No_Defect,Pass,170.37,0.38,57,62.11,5.71,MID-3392,48.59,153.38,74.83,8.37,Compliant,31,37,4,117,4
9121034,BN-1827,10-10-2023,Morning,Phillip Graham,Size Variation,Fail,17.63,0.83,48,44.95,3.13,MID-2579,4.17,327.29,65.95,4.62,Compliant,3,132.89,4,230,5
24757263,BN-9928,11-10-2023,Morning,Marcus Gonzales,Crack,Fail,171.38,0.16,13,75.54,8.51,MID-7848,32.88,350.3,77.87,5.38,Non-Compliant,9,153.68,13,93,5
17860550,BN-3691,11-10-2023,Evening,Sandra Patel,Other,Pass,69.51,0.6,38,53.42,5.67,MID-4922,8.66,283.55,60.47,5.96,Compliant,54,438.52,3,201,3
33336015,BN-5968,11-10-2023,Night,Tammy Hall,Discoloration,Fail,84.82,0.82,69,82.68,9.37,MID-2999,5.4,146.31,66.23,0.05,Non-Compliant,15,214.34,8,140,4
65225332,BN-6165,11-10-2023,Morning,Kristine Hayes,Other,Fail,132.79,0.84,102,48.44,1.53,MID-2061,18.61,150.97,77.79,4.76,Compliant,12,476.66,10,71,1
16665439,BN-4881,11-10-2023,Night,Ryan Rivers,Crack,Pass,153.62,0.19,117,97.52,5.02,MID-2631,20.37,332.32,65.96,4.29,Compliant,35,244.78,15,200,5
40562933,BN-4501,11-10-2023,Morning,Christopher Payne,Size Variation,Fail,86.74,0.84,20,98.88,1.56,MID-0794,19.01,189.42,89.94,5.68,Compliant,36,80.03,11,162,1
41804711,BN-6846,11-10-2023,Morning,Shawn Trujillo,Discoloration,Pass,174.72,0.23,109,26.31,5.47,MID-8052,47.67,254.34,74.87,2.62,Non-Compliant,34,29.95,8,74,4
47366503,BN-0486,11-10-2023,Night,Megan Carlson,Size Variation,Pass,54.43,0.9,119,73.09,4.28,MID-0034,34.75,484.79,94.34,9.57,Non-Compliant,34,453.51,11,180,1
8375490,BN-7567,11-10-2023,Night,Allison Rowland,Discoloration,Fail,122.09,0.49,101,46,8.25,MID-2000,44.24,28.37,78.23,5.23,Non-Compliant,22,319.44,6,130,4
99640835,BN-3347,12-10-2023,Night,Gregory Martinez,No_Defect,Pass,57.42,0.85,70,61.51,9.63,MID-5106,4.49,182.08,71,4.12,Non-Compliant,56,375.75,14,144,2
51664879,BN-0795,12-10-2023,Night,Brian Williams,Size Variation,Fail,38.24,0.17,82,70.92,6.63,MID-6581,3.09,439.62,61.37,3.05,Compliant,56,279.35,6,46,1
67177424,BN-1720,12-10-2023,Morning,Brad Brown,No_Defect,Fail,136.07,0.84,107,43.34,4.94,MID-7020,1.78,175.46,89.08,4.37,Compliant,8,433.1,4,169,1
16039315,BN-5213,12-10-2023,Evening,Michael Harris,Other,Fail,112.08,0.93,28,66.65,1.21,MID-9889,22.47,154.37,65.7,4.01,Compliant,27,72.1,11,294,4
84618207,BN-9652,12-10-2023,Evening,Carolyn Ruiz,Crack,Fail,18.78,0.17,38,94.34,3.72,MID-2537,19.42,271.78,67.13,2.44,Compliant,9,326.7,14,182,4
71296722,BN-4164,13-10-2023,Evening,Jamie Elliott,Discoloration,Pass,119.61,0.81,102,80.02,8.52,MID-1324,34.03,213.84,73.54,8.66,Non-Compliant,53,288.87,11,268,3
48120593,BN-6621,13-10-2023,Night,Connor Flowers,Crack,Pass,186.63,0.79,111,47.22,4.72,MID-8221,5.02,122.15,63.44,6.91,Compliant,41,40.86,9,108,1
60630339,BN-4417,13-10-2023,Morning,Bryce Jackson,Other,Pass,197.8,0.12,77,47.65,6.23,MID-8119,41,78.53,91,7.51,Compliant,19,176.83,4,185,5
84413314,BN-7893,13-10-2023,Morning,Jaclyn Berry,Discoloration,Fail,35.55,0.84,55,94.22,8.78,MID-9198,0.15,38,88.56,9.79,Non-Compliant,53,459.48,6,61,2
6468217,BN-2747,13-10-2023,Night,Jamie Dixon,Other,Pass,155.6,0.68,114,46.34,6.81,MID-9241,28.29,40.48,98.83,6.18,Non-Compliant,10,92.34,9,130,2
97070399,BN-3441,13-10-2023,Morning,Melissa Winters,No_Defect,Fail,181.82,0.84,40,39.15,1.92,MID-4182,49.29,136.98,72.46,4.48,Non-Compliant,50,85.12,7,61,2
78096974,BN-1483,13-10-2023,Morning,Austin Singh,Crack,Fail,146.18,0.57,80,67.12,7.87,MID-8713,47.54,492.6,96.03,3.64,Non-Compliant,31,155.37,5,208,4
91144270,BN-3422,13-10-2023,Night,Nicholas Cain,Discoloration,Fail,113.63,0.16,93,31.19,5.99,MID-1537,4.82,191.3,93.82,7.07,Compliant,33,150.86,8,51,4
77608925,BN-1789,13-10-2023,Evening,Christina Mccarty,Other,Pass,152.25,0.97,34,22.69,7.74,MID-4604,22.06,9.72,89.24,0.98,Compliant,17,418.83,3,123,5
32283686,BN-6576,14-10-2023,Evening,John Lewis,Other,Pass,82.54,0.71,103,97.08,3.61,MID-9773,8.46,16.19,71.2,7.92,Non-Compliant,59,287.73,9,258,5
81904853,BN-1576,14-10-2023,Evening,Howard Cameron,Size Variation,Pass,99.67,0.89,88,95.06,2.79,MID-0678,39.41,132.23,96.4,3.91,Compliant,25,269.01,4,32,5
43431939,BN-0450,14-10-2023,Night,Margaret Peters,Size Variation,Fail,198.37,0.96,49,82.54,6.4,MID-6624,13.51,285.98,76.01,3.03,Non-Compliant,34,473.62,10,270,3
3646243,BN-9704,14-10-2023,Night,Timothy Torres,Crack,Pass,133.91,0.13,40,76.77,4.69,MID-8823,4.83,358.76,83.06,2.98,Compliant,33,139.89,14,290,5
14158810,BN-7650,14-10-2023,Evening,Claudia Ellis,Discoloration,Pass,134.91,0.28,108,78.48,1.02,MID-8245,44.78,485.28,64.43,4,Non-Compliant,21,82.88,7,300,4
6885205,BN-8552,14-10-2023,Evening,Michael Haas,Size Variation,Fail,131.2,0.32,48,30.78,2.14,MID-1236,24.38,68.33,96.01,8.19,Compliant,24,329.44,10,75,2
95665276,BN-6923,14-10-2023,Morning,William Best,No_Defect,Fail,184.31,0.14,68,52.23,6.56,MID-7000,9.93,235.45,91.59,4.32,Non-Compliant,54,139.24,12,202,3
1962598,BN-2793,14-10-2023,Night,Scott Coleman,Crack,Pass,37.83,0.13,98,49.8,4.12,MID-5214,43.16,87.92,92.3,7.63,Compliant,30,166.7,4,176,1
